,,,,,,,,,,,
Loan Id,Quarters,Years,Segment of Loan,Lender Name,Type of Loan,Original Loan size,Outstanding loan amount,Borrower Age,Borrower Income,New to Credit (Y /N),Gender
PVTN20CCL5050,Q3,FY20,Retail,PVT Bank,Credit Card,58406,36889,46,415296,N,F
PVTN0CCL275,Q3,FY19,Retail,PVT Bank,Credit Card,27948,12837,30,433992,Y,M
PVTN70CCL11156,Q3,FY21,Retail,PVT Bank,Credit Card,61258,39087,36,417768,N,M
PVTN55CCL7761,Q3,FY20,Retail,PVT Bank,Credit Card,47520,29744,57,414936,Y,M
PVTN61CCL6409,Q3,FY19,Retail,PVT Bank,Credit Card,32445,9595,33,441936,Y,M
PVTN90CCL4057,Q3,FY20,Retail,PVT Bank,Credit Card,55650,37196,49,439128,N,M
PVTN84CCL9964,Q3,FY21,Retail,PVT Bank,Credit Card,26180,15934,46,444528,Y,M
PVTN12CCL11067,Q3,FY20,Retail,PVT Bank,Credit Card,44304,15228,55,427656,N,F
PVTN30CCL6615,Q3,FY21,Retail,PVT Bank,Credit Card,54035,35122,28,433056,N,F
PVTN76CCL258,Q3,FY21,Retail,PVT Bank,Credit Card,38413,14944,26,457800,N,M
PVTN79CCL10801,Q3,FY19,Retail,PVT Bank,Credit Card,8175,3507,53,429624,N,M
PVTN99CCL4358,Q3,FY19,Retail,PVT Bank,Credit Card,69215,43751,29,454896,N,M
PVTN22CCL5039,Q3,FY21,Retail,PVT Bank,Credit Card,43365,29261,52,440544,N,M
PVTN67CCL10101,Q3,FY21,Retail,PVT Bank,Credit Card,58850,38252,58,437544,Y,M
PVTN25CCL10663,Q3,FY21,Retail,PVT Bank,Credit Card,41800,25441,59,444288,N,M
PVTN78CCL2872,Q3,FY19,Retail,PVT Bank,Credit Card,39962,26710,46,475200,N,F
PVTN22CCL5924,Q3,FY20,Retail,PVT Bank,Credit Card,39480,26884,36,481344,N,M
PVTN62CCL6362,Q3,FY20,Retail,PVT Bank,Credit Card,63828,40719,34,487080,N,M
PVTN61CCL2154,Q3,FY21,Retail,PVT Bank,Credit Card,38948,24843,56,476364,Y,F
PVTN1CCL2661,Q3,FY20,Retail,PVT Bank,Credit Card,53560,20317,45,452076,Y,M
PSUN37CC7621,Q3,FY20,Retail,PSU Bank,Credit Card,26361,8853,30,493776,N,M
PVTN50CCL8490,Q3,FY20,Retail,PVT Bank,Credit Card,16120,7489,59,514080,N,F
PVTN42CCL4153,Q3,FY20,Retail,PVT Bank,Credit Card,61182,22919,40,538128,N,M
PVTN83CCL4365,Q3,FY21,Retail,PVT Bank,Credit Card,7597,2476,38,555096,N,M
PSUN43CC10876,Q3,FY20,Retail,PSU Bank,Credit Card,32436,13867,44,584628,N,F
PVTN25CCL2024,Q3,FY21,Retail,PVT Bank,Credit Card,12971,4167,46,658692,N,M
PVTN66CCL2959,Q3,FY19,Retail,PVT Bank,Credit Card,38535,11560,59,652680,N,F
PVTN43CCL1857,Q3,FY19,Retail,PVT Bank,Credit Card,22969,5347,38,693360,N,M
PVTN19CCL7151,Q3,FY20,Retail,PVT Bank,Credit Card,43524,14259,50,740016,Y,M
PSUN1CC7130,Q3,FY21,Retail,PSU Bank,Credit Card,32118,9591,38,699324,N,F
PSUN51CC955,Q3,FY21,Retail,PSU Bank,Credit Card,33048,16329,47,729240,N,M
PSUN19CC3075,Q3,FY21,Retail,PSU Bank,Credit Card,17440,5406,48,774336,N,M
PSUN84CC4753,Q3,FY21,Retail,PSU Bank,Credit Card,28016,13262,26,746640,Y,F
PVTN34CCL8115,Q3,FY20,Retail,PVT Bank,Credit Card,32320,13572,60,973152,N,M
PSUN76CC1222,Q3,FY20,Retail,PSU Bank,Credit Card,25544,12092,51,1053360,Y,M
PSUN69CC9908,Q3,FY19,Retail,PSU Bank,Credit Card,34744,9372,49,1048464,N,M
PVTN46CCL6894,Q3,FY21,Retail,PVT Bank,Credit Card,48348,20856,57,1093920,N,M
PSUN87CC6158,Q3,FY19,Retail,PSU Bank,Credit Card,16480,5438,36,1090584,N,M
NBFCIN163TWL7473,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,62220,39589,44,944812,N,F
NBFCIN164TWL6925,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,67670,39020,31,654868,Y,M
NBFCIN182TWL7433,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,147150,82215,57,1035173,N,M
NBFCIN192TWL12241,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,63220,37149,42,1016861,N,M
NBFCIN196TWL8048,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,114330,70884,53,792997,N,M
NBFCIN220TWL3540,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,76760,51870,32,578228,Y,M
NBFCIN236TWL3824,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,42900,22308,49,821219,N,F
NBFCIN259TWL2720,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,185640,111675,54,260117,N,M
NBFCIN276TWL9729,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,90470,53286,33,617976,Y,F
NBFCIN318TWL2225,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,39240,22680,26,903650,N,M
NBFCIN427TWL6456,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,60320,35931,30,786653,N,M
NBFCIN45TWL10068,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,60600,45360,36,893152,N,F
NBFCIN470TWL11909,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,68640,41665,39,939924,N,M
NBFCIN488TWL9338,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,48480,31545,63,832888,N,M
NBFCIN51TWL12134,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,74520,45643,56,862992,N,M
NBFCIN75TWL1240,Q3,FY20,Retail,NBFC,Two-Wheeler Loan,37450,25179,44,478847,N,F
NBFCIN76TWL10113,Q3,FY19,Retail,NBFC,Two-Wheeler Loan,133350,89687,40,1274940,N,F
NBFCIN79TWL12401,Q3,FY21,Retail,NBFC,Two-Wheeler Loan,85490,53335,32,981796,N,F
PVT20TWL10069,Q3,FY19,Retail,PVT Bank,Two-Wheeler Loan,70700,22624,25,967075,Y,F
PVT213TWL1569,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,54080,16536,36,663919,Y,M
PVT280TWL6788,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,56560,16564,62,820930,Y,F
PVT301TWL4806,Q3,FY21,Retail,PVT Bank,Two-Wheeler Loan,58710,21318,35,523444,N,M
PVT341TWL12350,Q3,FY21,Retail,PVT Bank,Two-Wheeler Loan,74120,25459,30,763776,N,M
PVT440TWL1536,Q3,FY20,Retail,PVT Bank,Two-Wheeler Loan,45150,17943,29,347710,N,F
PVTN191TWL389,Q3,FY20,Retail,PSU Bank,Two-Wheeler Loan,60180,20856,44,1026972,N,M
NBFCIN000COML110,Q4,FY19,Commercial,NBFC,Commercial Loan,7291200,3610880,35,3715040,Y,F
NBFCIN000COML245,Q4,FY19,Commercial,NBFC,Commercial Loan,387563400,101504700,36,279599310,N,M
PVT00COM9,Q4,FY19,Commercial,PVT Bank,Commercial Loan,7643680,4086720,55,4124560,Y,F
PVT00COM16,Q4,FY19,Commercial,PVT Bank,Commercial Loan,7403040,1920600,34,3806280,N,F
PVT00COM181,Q4,FY20,Commercial,PVT Bank,Commercial Loan,10224920,4921340,53,3691005,Y,M
PVT00COM65,Q4,FY20,Commercial,PVT Bank,Commercial Loan,15267690,5138640,52,7707960,Y,F
PSUIN300358MICRO0138096,Q4,FY20,Commercial,PSU Bank,Commercial Loan,306537880,77350680,39,219160260,N,M
PSUIN300230MICRO0113778,Q4,FY21,Commercial,PSU Bank,Commercial Loan,10700000,5450000,45,5350000,Y,M
PVT00MICROV1125,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,72080,25942,52,357000,Y,M
PVT00MICROV618,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,71710,35372,28,309560,N,M
PVT00MICROV132,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,85850,33592,25,826200,N,M
PVT00MICROV1324,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,89610,35148,36,709920,Y,M
PVT00MICROV1369,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,93090,28997,37,627270,N,F
PVT00MICROV2419,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,90900,46800,40,583200,N,F
PVT00MICROV1459,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,93840,37168,47,1113200,N,F
PVT00MICROV1415,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,97650,43635,47,967200,Y,M
PVT00MICROV629,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,114450,36057,59,449400,Y,M
PSUIN300471MICRO0121524,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5150,1995,37,51000,N,M
PSUIN300439MICRO0120221,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5050,1855,47,31800,Y,M
PSUIN300421MICRO014588,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,14170,5088,26,141700,N,F
PSUIN300226MICRO0121951,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,15260,6363,47,102900,N,M
PSUIN300296MICRO0137288,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,14140,5292,35,76300,N,M
PSUIN300441MICRO0145695,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,16480,7801,45,875397,N,M
PSUIN300370MICRO01283,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,18360,7045,38,317220,N,M
PSUIN300257MICRO011826,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,19080,8049,50,539880,N,F
PSUIN300189MICRO0131978,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,23690,8765,39,358050,N,M
PSUIN300155MICRO0114647,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,27000,8580,39,511326,Y,M
PSUIN300360MICRO0114627,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,27040,10748,43,464340,N,F
PSUIN300179MICRO011767,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,27820,10197,50,578230,N,F
PSUIN300351MICRO0113235,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,28620,10908,55,591192,Y,M
PSUIN30084MICRO016270,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,35020,14994,36,420034,Y,M
PSUIN300372MICRO0147484,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,35700,13734,56,308880,N,F
PSUIN300264MICRO0126037,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,35350,13965,25,520150,Y,M
PSUIN300126MICRO0143449,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,35350,13230,43,681408,Y,M
PSUIN300188MICRO0148350,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,37440,15048,47,614383,Y,M
PSUIN300328MICRO011525,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,37080,14911,41,303820,N,M
PSUIN300411MICRO0123745,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,37740,15184,52,475200,N,M
PSUIN300486MICRO0145888,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,40700,15440,31,716365,Y,F
PSUIN300403MICRO011917,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,39590,16132,37,429930,N,M
PSUIN300441MICRO0142172,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,40330,17745,54,509184,N,M
PSUIN300160MICRO0148491,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,38110,13852,50,463795,N,M
PSUIN300408MICRO0138050,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,46200,19404,55,600849,N,M
PSUIN300251MICRO0124341,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,47300,20317,50,509880,N,M
PSUIN300109MICRO0146796,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,46870,16069,45,558754,N,M
PSUIN300212MICRO0114344,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,43430,16705,48,335938,N,M
PSUIN300355MICRO0116701,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,48300,18179,31,596356,N,M
PSUIN300353MICRO0133388,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,50400,17452,24,609092,N,M
PSUIN300354MICRO012863,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,52430,18007,26,281400,N,F
PSUIN300413MICRO0135009,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,55000,21840,39,574245,Y,F
PSUIN300425MICRO018954,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,52530,19624,35,687232,N,M
PSUIN300113MICRO0142733,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,56100,21879,53,387383,N,M
PSUIN300269MICRO0127635,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,51510,19624,26,540960,N,F
PSUIN300497MICRO0131510,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,53040,23587,36,678634,N,F
PSUIN300499MICRO0126185,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,57780,23360,56,632196,N,F
PSUIN300226MICRO0142413,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,57750,22181,44,429948,N,M
PSUIN300224MICRO0131966,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,56560,24460,26,338663,Y,M
PSUIN3001MICRO0148534,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,59590,25311,31,319696,Y,M
PSUIN300186MICRO0147602,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,81600,36464,24,433012,N,M
PSUIN300151MICRO0136499,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,86700,30344,49,555601,Y,M
PSUIN300291MICRO0132933,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,94600,40488,36,566904,Y,M
PSUIN300148MICRO0145340,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,92880,34640,36,507422,N,M
PSUIN300138MICRO0144692,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,95680,34454,50,548161,N,F
PSUIN300245MICRO0148722,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,97920,36633,36,359810,N,M
PSUIN30048MICRO0117652,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,109080,41208,34,540320,N,M
PSUIN300228MICRO0144492,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,108150,49843,61,610618,N,F
PSUIN30013MICRO0112692,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,117520,54918,36,544830,Y,M
PSUIN300138MICRO0112499,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,120750,53900,44,522725,N,M
PSUIN30053MICRO0120666,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,131250,50825,39,800360,N,M
PSUIN300447MICRO0124374,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,134400,50675,37,422304,Y,F
NBFCIN0001071,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5350,1458,52,618357,N,F
NBFCIN000505,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6540,1733,46,348712,N,F
NBFCIN0001636,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6360,1939,55,323830,N,F
NBFCIN0001392,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6540,1733,56,407994,Y,F
NBFCIN000897,Q4,FY21,Microfinance,NBFC,Microfinance Loan,4400,1414,42,523382,Y,M
NBFCIN0002481,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5100,1716,36,265812,N,F
NBFCIN0001831,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5450,1699,61,712476,Y,M
NBFCIN0001657,Q4,FY20,Microfinance,NBFC,Microfinance Loan,5450,1456,38,507624,N,M
NBFCIN0002049,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6360,2158,37,423904,N,M
NBFCIN000628,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6240,1896,45,645320,N,M
NBFCIN000168,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6360,2442,47,424446,N,M
NBFCIN0001868,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6300,1700,34,620262,N,F
NBFCIN000725,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6300,1590,44,422092,Y,M
NBFCIN0001080,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6540,2080,30,683912,N,M
NBFCIN0001845,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6300,2244,34,532098,N,F
NBFCIN0002212R,Q4,FY20,Microfinance,NBFC,Microfinance Loan,6060,2286,51,547754,N,M
NBFCIN000330,Q4,FY19,Microfinance,NBFC,Microfinance Loan,6300,2092,47,462660,N,F
NBFCIN0002158,Q4,FY21,Microfinance,NBFC,Microfinance Loan,6060,1638,51,504697,N,F
NBFCIN00035,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7350,2192,36,720482,N,F
NBFCIN0001045,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7560,2545,32,584430,Y,M
NBFCIN000442,Q4,FY19,Microfinance,NBFC,Microfinance Loan,7070,1984,35,485994,Y,M
NBFCIN00095,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7700,2142,40,381174,Y,M
NBFCIN0001873,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7140,2771,44,496755,N,F
NBFCIN0002194,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7350,2594,60,503035,N,M
NBFCIN0002241,Q4,FY20,Microfinance,NBFC,Microfinance Loan,7350,2191,55,631654,N,M
NBFCIN0001721,Q4,FY20,Microfinance,NBFC,Microfinance Loan,8480,2801,23,792585,N,F
NBFCIN000156,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8240,2745,48,145425,N,M
NBFCIN00057,Q4,FY21,Microfinance,NBFC,Microfinance Loan,8640,2996,44,537261,N,M
NBFCIN0001583,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8400,3110,52,500148,Y,F
NBFCIN0001222,Q4,FY19,Microfinance,NBFC,Microfinance Loan,8160,2204,35,730290,N,M
NBFCIN000411,Q4,FY19,Microfinance,NBFC,Microfinance Loan,9270,3081,35,449106,N,M
NBFCIN000682,Q4,FY21,Microfinance,NBFC,Microfinance Loan,9720,3182,37,1036045,N,M
NBFCIN0002043,Q4,FY20,Microfinance,NBFC,Microfinance Loan,12840,3337,28,371280,N,M
NBFCIN0001533D,Q4,FY21,Microfinance,NBFC,Microfinance Loan,12240,3955,55,609336,N,M
NBFCIN0001144,Q4,FY19,Microfinance,NBFC,Microfinance Loan,17440,6278,29,563176,N,M
NBFCIN000701G,Q4,FY20,Microfinance,NBFC,Microfinance Loan,28080,7085,45,851185,Y,M
NBFCIN0002236,Q4,FY19,Microfinance,NBFC,Microfinance Loan,36400,12376,54,1026716,N,M
NBFCIN0002352,Q4,FY21,Microfinance,NBFC,Microfinance Loan,52530,19074,48,699370,Y,F
NBFCIN0002273,Q4,FY19,Microfinance,NBFC,Microfinance Loan,61040,14705,43,-64200,N,M
NBFCIN0002373,Q4,FY21,Microfinance,NBFC,Microfinance Loan,56560,21341,39,998816,Y,M
NBFCIN000562,Q4,FY19,Microfinance,NBFC,Microfinance Loan,65280,25113,43,723470,N,M
NBFCIN0001757,Q4,FY21,Microfinance,NBFC,Microfinance Loan,89040,24024,46,642924,Y,M
PVT00MICRO67,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6180,2375,52,697600,N,M
PVT00MICRO47,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7420,3393,36,591924,Y,M
PVT00MICRO89,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7070,3509,32,584216,Y,M
PVT00MICRO14,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,2200,712,36,385117,N,F
PVT00MICRO44,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,5450,1765,56,623371,Y,F
PVT00MICRO50,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,5300,1836,41,709410,Y,M
PVT00MICRO33P,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,5350,1734,44,649880,N,M
PVT00MICRO72,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6540,2916,35,408205,N,M
PVT00MICRO2,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6600,2877,34,686504,Y,M
PVT00MICRO74S,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6180,2331,38,534346,N,M
PVT00MICRO56V,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6420,2904,53,497336,N,F
PVT00MICRO60G,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,6480,3052,46,1013932,Y,M
PVT00MICRO16,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,6300,2092,50,642180,N,M
PVT00MICRO46,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,6120,2616,40,948627,N,M
PVT00MICRO17,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7070,2427,32,543510,Y,M
PVT00MICRO42I,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7280,2615,46,1106014,Y,M
PVT00MICRO34,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7560,3234,52,778508,N,M
PVT00MICRO36,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7140,3477,61,344713,Y,M
PVT00MICRO60N,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7560,3465,48,324166,Y,F
PVT00MICRO70,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,7560,3264,27,654412,N,M
PVT00MICRO25,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7630,3388,9,882105,N,F
PVT00MICRO1351Q,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,7210,2695,32,833991,N,M
PVT00MICRO39Q,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,8480,3213,33,637035,N,M
PVT00MICRO91,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,8640,3790,29,645934,N,M
PVT00MICRO33,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,11990,4375,34,632854,N,M
PVT00MICROV1643,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,14040,6518,41,588924,N,M
PVT00MICROV963,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,13650,6659,53,622665,N,M
PVT00MICROV1780,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,14560,5969,31,626503,N,M
PVT00MICROV2483,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,16500,5508,41,616550,N,M
PVT00MICROV1701,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,16640,8371,32,618800,Y,M
PVT00MICROV303,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,17600,8160,60,436826,N,M
PVT00MICROV1486,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,17680,7667,42,696570,N,M
PVT00MICROV1043,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,28620,14126,37,672894,Y,M
PVT00MICROV2072,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,27540,8812,61,638849,N,M
PVT00MICROV763,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,35640,15391,44,403554,Y,M
PVT00MICROV2116,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,41800,12768,61,635906,Y,F
PVT00MICROV24,Q4,FY19,Microfinance,PVT Bank,Microfinance Loan,58300,27324,35,714744,Y,F
PVT00MICROV2420,Q4,FY20,Microfinance,PVT Bank,Microfinance Loan,59400,29040,51,692784,N,M
PVT00MICROV1792,Q4,FY21,Microfinance,PVT Bank,Microfinance Loan,164160,55328,43,746028,N,F
PSUIN300118MICRO0122155,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6540,2181,26,518022,N,F
PSUIN30018MICRO0122183,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7490,3696,38,437850,N,F
PSUIN30019MICRO012270,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,5400,1782,39,1190716,Y,M
PSUIN300116MICRO016915,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5150,2346,52,799842,N,F
PSUIN300354MICRO015840,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5050,1820,51,535085,Y,M
PSUIN300395MICRO0134704,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5250,1818,30,608983,Y,M
PSUIN300480MICRO0130097,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5100,2052,28,433806,Y,M
PSUIN300372MICRO0147262,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,5100,1836,50,721136,N,M
PSUIN300262MICRO0114299,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6240,2772,28,449696,N,F
PSUIN30094MICRO0111559,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6120,2264,59,359652,Y,F
PSUIN300247MICRO015857,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,6240,2772,44,297142,N,M
PSUIN300450MICRO0116031,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6360,2016,57,825110,N,F
PSUIN300215MICRO0127292,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,6600,1999,50,644232,N,M
PSUIN300107MICRO0116041,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,6360,2640,39,760980,Y,F
PSUIN30083MICRO015524,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,7700,3116,43,706020,N,M
PSUIN300295MICRO0118399,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,7490,2696,47,304856,N,M
PSUIN300267MICRO0146423,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,7140,2969,30,708855,N,M
PSUIN300402MICRO0141073,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8160,3167,44,788292,N,M
PSUIN300223MICRO0135990,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,8160,3575,56,405614,Y,M
PSUIN300138MICRO0141922,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,8240,3139,61,593069,N,F
PSUIN300282MICRO0137145,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,8480,3955,55,599769,N,M
PSUIN300178MICRO0130504,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9720,3339,43,417230,Y,F
PSUIN30061MICRO0143813,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,9360,3244,27,443976,N,M
PSUIN300160MICRO0145517,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,10600,3672,52,640395,N,F
PSUIN300109MICRO0131946,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,10800,3232,34,721330,N,M
PSUIN30058MICRO018500,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,10100,4687,47,717970,N,M
PSUIN300116MICRO0140135,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,12100,4600,39,719221,Y,M
PSUIN300192MICRO0113878,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,11990,5596,41,538824,N,M
PSUIN300460MICRO0129416,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,16320,7272,35,645736,N,M
PSUIN300277MICRO0114531,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,17850,8032,32,537680,N,M
PSUIN300377MICRO0134874,Q4,FY21,Microfinance,PSU Bank,Microfinance Loan,28080,10275,55,638968,Y,M
PSUIN30095MICRO0110530,Q4,FY20,Microfinance,PSU Bank,Microfinance Loan,40560,17589,53,747136,N,M
PSUIN300353MICRO0122146,Q4,FY19,Microfinance,PSU Bank,Microfinance Loan,53500,19800,31,715938,Y,M
